id,imdb_id,original_title,adult,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,origin_country,genres,genre_ids,production_companies,production_countries,spoken_languages,keywords
617126,tt10676052,The Fantastic 4: First Steps,False,/s94NjfKkcSczZ1FembwmQZwsuwY.jpg,200000000,https://www.marvel.com/movies/the-fantastic-four-first-steps,en,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",34.7457,/abqOz6EL3yXyOOafCPZxjL1M5bQ.jpg,2025-07-23,521858728,115,Released,Welcome to the family.,The Fantastic 4: First Steps,False,6.982,2884,,,US,Science Fiction|Adventure|Action,878|12|28,Marvel Studios|Kevin Feige Productions,United States of America,English|Uzbek,strong woman|superhero|based on comic|end of the world|family|super power|superhero team|alternative reality|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe (mcu)|1960s|retrofuturism|awestruck|commanding
950396,tt13654226,The Gorge,False,/9nhjGaFLKtddDPtPaX5EmKqsWdH.jpg,70000000,https://tv.apple.com/movie/umc.cmc.26o403koqo2klixc0jtqy6tmc,en,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",32.1285,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,2025-02-13,0,128,Released,The world's most dangerous secret lies between them.,The Gorge,False,7.64,3359,,,US,Romance|Science Fiction|Thriller,10749|878|53,Skydance Media|Crooked Highway|Apple Studios,United States of America,English|Lithuanian,canyon|fog|romance|tower|elite sniper|snipers|cliché|long-term observation
1448560,tt36153493,Wildcat,False,/pAyImoslSnpMgjRwhaS5ZEdl8UI.jpg,50000,,en,An ex-black ops team reunite to pull off a desperate heist in order to save the life of their leader’s eight-year-old daughter.,34.5648,/tZst3WyMhbpfwC9kjuuKojAY7iJ.jpg,2025-11-19,0,99,Released,,Wildcat,False,5.911,73,,,GB,Action|Thriller|Crime,28|53|80,Capstone Pictures,United Kingdom,English,playful|embarrassed
967941,tt19847976,Wicked: For Good,False,/cGbPBHKSFO7hSIjxkb3KOaGdOep.jpg,150000000,https://www.wickedmovie.com,en,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",33.2631,/lDL8vPUuJs2LsPHPjAGhkbYTpNX.jpg,2025-11-19,523211999,137,Released,You will be changed.,Wicked: For Good,False,6.7,750,968080,Wicked Collection,US,Fantasy|Adventure|Romance,14|12|10749,Universal Pictures|Marc Platt Productions|dentsu,United States of America,English,witch|based on novel or book|musical|female friendship|based on play or musical|sequel|con artist|prequel|corrupt politician|governess|fantasy world|witch hunt|wizard|political corruption|illegitimate child|power struggle|woman in wheelchair|farm girl|munchkins|ambiguous|friends to rivals|interquel|forgiveness and reconciliation
447273,tt6208148,Snow White,False,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,270000000,https://movies.disney.com/snow-white-2025,en,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",31.3861,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,2025-03-19,205679463,109,Released,The classic tale comes to life.,Snow White,False,4.297,1523,,,US,Family|Fantasy,10751|14,Walt Disney Pictures|Marc Platt Productions,United States of America,English,princess|dwarf|fairy tale|poison|musical|apple|based on movie|evil queen|based on fairy tale|live action remake|maçã|fantasy|romantic fantasy|amused|veneno
1422096,tt35521922,Good Boy,False,/mPtPJzBkwksUoMEKpkZqxBrlKpZ.jpg,70000,https://www.goodboyfilm.com,en,"A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",28.8741,/pvMHRi09ur2L1drXh2dXFtuMFgl.jpg,2025-10-01,8781040,73,Released,Trust his instincts.,Good Boy,False,6.751,480,,,US,Horror,27,What’s Wrong with Your Dog?,United States of America,English,human animal relationship|haunted house|terminal illness|woods|evil spirit|curse|dog|death|ghost|family curse|pov (point of view)|supernatural horror|independent film
812583,tt14364480,Wake Up Dead Man: A Knives Out Mystery,False,/fiRDzpcJe7qz3yIR43hdXIE3NHv.jpg,210000000,https://www.wakeupdeadmanfilm.com/home,en,"When young priest Jud Duplenticy is sent to assist charismatic firebrand Monsignor Jefferson Wicks, it’s clear that all is not well in the pews. After a sudden and seemingly impossible murder rocks the town, the lack of an obvious suspect prompts local police chief Geraldine Scott to join forces with renowned detective Benoit Blanc to unravel a mystery that defies all logic.",28.4681,/qCOGGi8JBVEZMc3DVby8rUivyXz.jpg,2025-11-26,4000000,145,Released,He works in mysterious ways.,Wake Up Dead Man: A Knives Out Mystery,False,7.215,1870,722971,Knives Out Collection,US,Thriller|Mystery|Comedy,53|9648|35,T-Street,United States of America,English,detective|investigation|sequel|murder|whodunit|murder mystery|upstate new york|absurd|distressing|hopeful
1197306,tt9150192,A Working Man,False,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,40000000,https://www.amazon.com/salp/aworkingman?hhf,en,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",27.9316,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,2025-03-26,88200711,116,Released,Human traffickers beware.,A Working Man,False,6.695,1750,,,GB|US,Action|Crime|Thriller,28|80|53,Cedar Park Entertainment|BlockFilm|Punch Palace Productions|Balboa Productions|Black Bear Pictures|Fifth Season|CAT5,United Kingdom|United States of America,English|Russian|Spanish,based on novel or book|kidnapping|vigilante|missing person|black ops|construction worker|criminal conspiracy
541671,tt7181546,Ballerina,False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,90000000,https://johnwick.movie/film/ballerina,en,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",26.3524,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,2025-06-04,137216585,125,Released,Vengeance has a new face.,Ballerina,False,7.291,2229,,,US,Action|Thriller|Crime,28|53|80,Thunder Road|87Eleven|Lionsgate,United States of America,English|German|Russian|Spanish,assassin|tattoo|grenade|training|female protagonist|female assassin|biting|spin off|flamethrower|burning|hunted|burning building|ballerina|aggressive|gun fight|vengeance|anxious|knocked unconscious|sisters|audacious|defiant|sympathetic|brutal violence
1371185,tt30343021,Song Sung Blue,False,/mnEx3lTjjQYHMj55ZnZHQZVUlZ.jpg,30000000,https://www.focusfeatures.com/song-sung-blue,en,"Based on a true story, two down-on-their-luck musicians form a joyous Neil Diamond tribute band, proving it's never too late to find love and follow your dreams.",26.0088,/kQzDdxI0F5z16qo2vzDoqdVMl4O.jpg,2025-12-25,43435851,133,Released,Inspired by a legend. Bound by a dream.,Song Sung Blue,False,7.594,85,,,US,Drama|Music|Romance,18|10402|10749,Focus Features|Davis Entertainment,United States of America,English,wisconsin|based on true story|based on movie|milwaukee wisconsin|tribute band|biographical drama|based on documentary
1197137,tt29644189,Black Phone 2,False,/6zKjoOOb3OZnZuiHtQZn4Kd69Gq.jpg,30000000,http://www.blackphonemovie.com,en,"Four years after escaping The Grabber, Finney Blake is struggling with his life after captivity. When his sister Gwen begins receiving calls in her dreams from the black phone and seeing disturbing visions of three boys being stalked at a winter camp, the siblings become determined to solve the mystery and confront a killer who has grown more powerful in death and more significant to them than either could imagine.",25.387,/gFddBLQ8wj9M9O82iPzgX5KVNHz.jpg,2025-10-15,132235319,114,Released,Dead is just a word.,Black Phone 2,False,6.78,850,1197140,The Black Phone Collection,US,Horror|Thriller,27|53,Blumhouse Productions|Crooked Highway|Universal Pictures|Divide / Conquer,United States of America,English|Spanish,mask|child abuse|dreams|sibling relationship|winter|child murder|supernatural|rocky mountains|colorado|sequel|murder|domestic abuse|serial killer|snow|slasher|based on short story|child kidnapping|haunted by the past|snowed in|1980s|1950s|astral projection|masked villain|brother sister relationship|masked|supernatural horror|christian faith|psychological horror|nightmares|horror|frozen lake|foreboding|christian camp|assassino em série
1309012,tt32123395,Altered,False,/q9bvjUkpKltPE0S9oxci2pmD1Zx.jpg,15000000,https://wellgousa.com/films/altered,en,"In an alternate present, genetically enhanced humans dominate society. Outcasts Leon and Chloe fight for justice against corrupt politicians exploiting genetic disparity, risking everything to challenge the oppressive system.",25.2746,/6QlAcGRaUrgHcZ4WTBh5lsPnzKx.jpg,2025-09-18,346774,85,Released,Fight the system. Change the world.,Altered,False,5.946,83,,,CA,Science Fiction|Action,878|28,Studio Atlantic|Art Galaxy|Splendid Entertainment|Well Go USA Entertainment,Canada|Ireland|Germany|United States of America|Kazakhstan,German|English,
1214931,tt29567915,Nuremberg,False,/ajzEWXl1z75Mx6lOj9lToHt5t6Z.jpg,11800000,https://www.sonyclassics.com/film/nuremberg,en,"In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.",25.1146,/sxu8TsG7k06ymWL98ELEIE1EMZV.jpg,2025-11-06,37009109,148,Released,Judgment is coming.,Nuremberg,False,7.364,449,,,US,History|Drama|Thriller,36|18|53,Bluestone Entertainment|Walden Media|Filmsquad|Mythology Entertainment|Titan Media,United States of America|Hungary,German|English,"based on novel or book|nuremberg trials|based on true story|nuremberg, germany|post world war ii|historical drama|1940s|hermann göring"
1038392,tt22898462,The Conjuring: Last Rites,False,/tcBX2dtkNozZ0uDLVaxXrE6rqyN.jpg,55000000,http://www.theconjuringmovie.com,en,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,23.5584,/byWgphT74ClOVa8EOGzYDkl8DVL.jpg,2025-09-03,494656445,136,Released,The case that ended it all.,The Conjuring: Last Rites,False,6.913,1600,313086,The Conjuring Collection,US,Horror,27,New Line Cinema|Domain Entertainment|The Safran Company|Atomic Monster,United States of America,English,"pennsylvania, usa|supernatural|exorcism|haunted house|sequel|priest|religion|wedding|spirit|paranormal investigation|ghost|1980s|demonic|mirror|supernatural horror|horror|the conjuring universe|cliché"
574475,tt9619824,Final Destination Bloodlines,False,/uIpJPDNFoeX0TVml9smPrs9KUVx.jpg,50000000,https://www.finaldestinationmovie.com,en,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",22.5983,/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg,2025-05-14,315954739,110,Released,Death runs in the family.,Final Destination Bloodlines,False,7.092,2573,8864,Final Destination Collection,US,Horror|Mystery,27|9648,New Line Cinema|Practical Pictures|Freshman Year|Fireside Films|Domain Entertainment,United States of America,English,restaurant|gore|sequel|premonition|fate|family|death|taunting|hard|near-death experience|paranoid|hostile|insecure|1960s|satirical|ironic|cheating death|malicious|supernatural horror|vindictive|negative|horror|tense|hilarious|callous|disheartening|frightened|ghoulish|inflammatory|mocking|ominous|pessimistic|sarcastic|sardonic
1241983,tt29768334,Train Dreams,False,/gwohbraLtlTW7F9EAyxOckSBwf3.jpg,10000000,https://www.netflix.com/title/82020378,en,A logger leads a life of quiet grace as he experiences love and loss during an era of monumental change in early 20th-century America.,21.2695,/wfzYOVdafdbD1d3SxNqiBtV2Yhx.jpg,2025-11-05,0,102,Released,History moves on.,Train Dreams,False,7.31,502,,,US,Drama,18,Kamala Films|Black Bear Pictures,United States of America,Mandarin|English,husband wife relationship|based on novel or book|slice of life|lumberjack|logger|calm|railroad worker|pacific northwest|poetic|depressing|compassionate
950387,tt3566834,A Minecraft Movie,False,/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,150000000,https://www.minecraft-movie.com,en,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",21.0072,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,2025-03-31,958287780,101,Released,Be there and be square.,A Minecraft Movie,False,6.293,2722,1461530,The Minecraft Movie Collection,US,Family|Fantasy|Comedy|Adventure,10751|14|35|12,Warner Bros. Pictures|Legendary Pictures|Mojang Studios|Vertigo Entertainment|On the Roam|Domain Entertainment,Sweden|United States of America,English,friendship|surrealism|exploration|portal|miner|friends|survival|zombie|based on video game|aftercreditsstinger|duringcreditsstinger|journey|live action and animation|black jack|imagination|teamwork|fantasy|cheerful|exuberant|building
1033148,tt9362736,Die My Love,False,/dEkFlZzj2cb5F7SShvqkL54E4lr.jpg,20000000,https://mubi.com/en/diemylove,en,"After inheriting a remote Montana house, Jackson moves there from New York with his partner Grace, and the couple soon welcome a child. As Jackson becomes increasingly absent and rural isolation sets in, Grace struggles with loneliness, creative frustration, and unresolved emotional wounds. What begins as an attempt at renewal gradually turns into an intense psychological descent, placing strain on their relationship and exposing the fragile balance between love, identity, and motherhood.",20.8413,/kajpShbFhOdpl6yCrLezMrr9tB4.jpg,2025-10-06,11578943,119,Released,Finding herself losing herself.,Die My Love,False,6.2,318,,,US,Drama,18,Excellent Cadaver|Sikelia Productions|Black Label Media,United States of America,English,husband wife relationship|based on novel or book|pregnancy|dark comedy|surrealism|rural area|female protagonist|car accident|mental illness|barking dog|woman director|sexless marriage|domesticity|psychiatric treatment|mother-in-law daughter-in-law relationship|defiant
1022787,tt4900148,Elio,False,/ukPu5xYOBAnh5H46uK4aQOirW2b.jpg,150000000,https://movies.disney.com/elio,en,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",19.1789,/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,2025-06-18,154291182,98,Released,They asked for our leader. They got... him.,Elio,False,6.957,800,,,US,Family|Comedy|Adventure|Animation|Science Fiction,10751|35|12|16|878,Pixar,United States of America,English,villain|alien|coming of age|computer animation|eye patch|social outcast|aftercreditsstinger|beforecreditsstinger|space adventure|sattelite|pre-teen|amateur radio|mother son relationship|good versus evil|3d animation|interspecies friendship|clones|adoring|comforting|pixar
1035259,tt3402138,The Naked Gun,False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,42000000,https://www.nakedgunmovie.com,en,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",20.0237,/rmwQ8GsdQ1M3LtemNWLErle2nBU.jpg,2025-07-30,102147396,85,Released,The law's reach never stretched this far.,The Naked Gun,False,6.442,1339,,,US,Action|Comedy|Crime,28|35|80,Fuzzy Door Productions|Paramount Pictures|Domain Entertainment,United States of America,English,sequel|slapstick comedy|spoof|reboot|aftercreditsstinger|duringcreditsstinger|action comedy|absurd|amused
1259102,tt24950660,Eternity,False,/fuacZLpnohQtLD0AhtCErcPVL98.jpg,12000000,https://a24films.com/films/eternity,en,"In an afterlife where souls have one week to decide where to spend eternity, Joan is faced with the impossible choice between the man she spent her life with and her first love, who died young and has waited decades for her to arrive.",18.1802,/o8pg20G67BGmQvRkXwstNre062J.jpg,2025-11-26,32867848,114,Released,You can only choose one.,Eternity,False,7.062,341,,,US,Romance|Comedy|Drama,10749|35|18,A24|Star Thrower Entertainment,United States of America,English,afterlife|romcom|first love|eternity|introspective|fantasy|sentimental|souls
986056,tt20969586,Thunderbolts*,False,/jYCyTdPfgT01IOJWDnnetr9RDX6.jpg,180000000,https://www.marvel.com/movies/thunderbolts,en,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",18.3009,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,2025-04-30,382436917,127,Released,Everyone deserves a second shot.,Thunderbolts*,False,7.3,3115,,,US,Action|Science Fiction|Adventure,28|878|12,Marvel Studios|Kevin Feige Productions,United States of America,English|Italian|Russian,new york city|superhero|villain|based on comic|super power|mental health|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe (mcu)|congressman|vexed|father daughter relationship|impeachment|survivor's guilt|antihero|ragtag|band of misfits|wry
1242419,tt4627382,Roofman,False,/2YOnE2qmoyyOUqQsFit12gDSauk.jpg,18000000,https://www.roofmanmovie.com,en,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",18.9148,/wXDFtcnYtevleGzCmAD2ReQnJ4l.jpg,2025-10-08,34263666,126,Released,Based on actual events. And terrible decisions.,Roofman,False,7.2,458,,,US,Crime|Comedy|Drama,80|35|18,Limelight|High Frequency Entertainment|51 Entertainment|Miramax|Von Waaden Entertainment|FilmNation Entertainment|Hunting Lane Films,United States of America,English,"based on true story|true crime|toy store|escaped prisoner|charlotte, north carolina"
1327862,tt33088452,Regretting You,False,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,30000000,https://www.paramountpictures.com/movies/regretting-you,en,"Morgan Grant and her daughter Clara explore what's left behind after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover each other.",16.0867,/z4gVnxTaks3anTycwKjDmvQSuWt.jpg,2025-10-22,90452948,116,Released,Risk everything. Regret nothing.,Regretting You,False,7.0,258,,,DE|US,Romance|Drama,10749|18,Harbinger Pictures|Frayed Pages Media|Domain Entertainment|Constantin Film|north.five.six,United States of America|Germany,English,high school|based on novel or book|aunt niece relationship|north carolina|death of father|car crash|underage drinking|tragedy|family drama|death of husband|underage smoking|death of wife|complex relationship|mother daughter relationship|sister sister relationship|grandfather grandson relationship|2000s|high school romance|loss of husband|cinephile|sentimental|romantic|admiring|adoring|amused|bold|cheerful|melodramatic|marijuana use|loss of father
822119,tt14513804,Captain America: Brave New World,False,/8eifdha9GQeZAkexgtD45546XKx.jpg,180000000,https://www.marvel.com/movies/captain-america-brave-new-world,en,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",18.3412,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,2025-02-12,415101577,119,Released,The future favors the brave.,Captain America: Brave New World,False,5.989,2881,131295,Captain America Collection,US,Action|Thriller|Science Fiction,28|53|878,Marvel Studios|Kevin Feige Productions,United States of America,English|Japanese|Spanish,hero|usa president|the white house|superhero|based on comic|revenge|superhuman|summit|aftercreditsstinger|marvel cinematic universe (mcu)|sidekick|assassination attempt|political thriller|treaty|international relations
1007734,tt28996126,Nobody 2,False,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg,25000000,https://www.nobody.movie,en,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",17.7397,/iyxwxDZCpIm0vIORaHpmgJv2BGF.jpg,2025-08-13,41618135,89,Released,Nobody ruins his vacation.,Nobody 2,False,7.014,1204,1129084,Nobody Collection,US,Action|Thriller,28|53,Universal Pictures|87North Productions|OPE Partners|Eighty Two Films,United States of America,English,assassin|dark comedy|sequel|revenge|one man army|family vacation|russian mafia
1242011,tt31184028,Together,False,/x5Mli7QJAGIhpMib3IHwpEZRFfg.jpg,17000000,https://www.neonrated.com/film/together,en,"Years into their relationship, Tim and Millie find themselves at a crossroads as they move to the country, abandoning all that is familiar in their lives except each other. With tensions already flaring, a nightmarish encounter with a mysterious, unnatural force threatens to corrupt their lives, their love, and their flesh.",17.2798,/m52XidzKx94bKlToZfEXUnL3pdy.jpg,2025-07-28,34573161,102,Released,Join us.,Together,False,7.058,851,,,US,Horror|Romance,27|10749,Picturestart|Tango Entertainment|30WEST|Princess Pictures|1.21 Entertainment|Project Foxtrot,Australia|United States of America,English,countryside|musician|cave|cult|woods|romance|teacher|church|couple|psychotic|supernatural horror|body horror|psychological horror|baffled|compassionate|doubtful|gloomy
604079,tt10374610,The Long Walk,False,/zf7BQY4k5RNFI1sD4n9EVLnEG8m.jpg,20000000,https://www.thelongwalk.movie,en,"In a dystopian near-future America, fifty teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",16.3584,/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,2025-09-10,62871697,108,Released,The task is simple: walk or die.,The Long Walk,False,6.94,1075,,,US,Science Fiction|Thriller|Horror,878|53|27,Lionsgate|Media Capital Technologies|Vertigo Entertainment|about:blank,United States of America,English,suicide|based on novel or book|competition|dystopia|male friendship|bullying|coming of age|survival|psychological thriller|teenage boy|survival horror|psychological horror|dystopian sci-fi
1071585,tt26342662,M3GAN 2.0,False,/cT9ZfwoPDk8JbgkessmQgxAWiaM.jpg,15000000,https://www.m3ganmovie.com,en,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",16.1423,/oekamLQrwlJjRNmfaBE4llIvkir.jpg,2025-06-25,39085942,120,Released,Miss me?,M3GAN 2.0,False,7.296,1102,1071588,M3GAN Collection,US,Action|Science Fiction|Thriller,28|878|53,Blumhouse Productions|Atomic Monster|Divide / Conquer,United States of America,Dutch|English,android|artificial intelligence (a.i.)|fight|killer robot|beheading|electromagnetic pulse|sequel|evil doll|wingsuit|robot|doll|spear throwing|synthetic human|robot fighting|exoskeleton|creepy doll|satirical|smart home|possessed doll|action|fbi operation|neural chip|android horror
1288072,tt32332404,Keeper,False,/kUuWEOgqlVqcXsXujJPK8C6kjum.jpg,6000000,https://www.neonrated.com/film/keeper,en,"Liz and Malcolm escape for a romantic anniversary weekend at a secluded cabin. When Malcolm suddenly returns to the city, Liz finds herself isolated and in the presence of an unspeakable evil that reveals the cabin's horrifying secrets.",16.2516,/mbGHijUc0C3fcM12l6ro6FgxIvg.jpg,2025-11-12,5478986,99,Released,If only you were dead.,Keeper,False,5.514,109,,,CA,Horror|Mystery,27|9648,Oddfellows Entertainment|Phobos|Shadowless Horse Pictures,Canada,English,ritual|cake|woods|cabin|torture|couple|taunting|anniversary|folk horror|supernatural horror|psychological horror|horror
1009640,tt21442114,Valiant One,False,/wPSZXVqe84X8SINvJGiKYZhkSG1.jpg,10000000,https://www.valiantonemovie.com,en,"With tensions between North and South Korea, a US helicopter crashes on the North side. The survivors must work together to protect a civilian tech specialist and find their way out without the help of US military support.",15.4279,/sT8Z14RDCAd6szzxzWFAU4xcMwg.jpg,2025-01-30,1236630,86,Released,Find your way out.,Valiant One,False,6.733,101,,,US,War|Thriller|Action,10752|53|28,Monarch Media|Goldmann Pictures|Brightlight Pictures,United States of America|Canada,English,
507244,tt1210027,Afterburn,False,/kHOfxq7cMTXyLbj0UmdoGhT540O.jpg,60000000,,en,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.",15.1903,/hrze9JXp2QJpc2WjLfSUtRxyYSb.jpg,2025-08-20,184758,105,Released,The apocalypse isn't for everybody.,Afterburn,False,6.5,175,,,US,Science Fiction|Action|Comedy,878|28|35,Endurance Media|G-BASE|Original Film|CAA Media Finance,United States of America,English,post-apocalyptic future
1286185,tt32304349,The Carpenter's Son,False,/aP7w2JPEDyIukrYxIGHmTrmYOWJ.jpg,10000000,https://www.thecarpenterssonmovie.com,en,"A remote village in Roman-era Egypt explodes into spiritual warfare when a carpenter, his wife and their child are targeted by supernatural forces.",15.0684,/tXEtdZjoaHqjDjSxZJWwDVjIfx9.jpg,2025-11-13,0,94,Released,Deliver us from evil.,The Carpenter's Son,False,5.337,43,,,GB|FR,Horror,27,Anonymous Content|Curious Gremlin|Cinenovo|Saturn Films|Spacemaker Productions|BlueLight,France|United States of America|United Kingdom,English,faith|greece|crete|carpenter|temptation|attica|temptation of christ|jesus christ|supernatural horror|biblical|natural horror|baffled|inflammatory|supernatural thriller|faith based|roman egypt
1084199,tt26584495,Companion,False,/cZnJ3ABPvsWGqwPcu06Eda493F9.jpg,10000000,https://www.findyourcompanion.com,en,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",14.9011,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,2025-01-22,36869122,97,Released,Find someone made just for you.,Companion,False,7.026,2021,,,US,Horror|Thriller|Science Fiction,27|53|878,BoulderLight Pictures|New Line Cinema|Vertigo Entertainment|Subconscious|Domain Entertainment,United States of America,Mandarin|English|German|Russian|Spanish,android|artificial intelligence (a.i.)|cabin|robot|boyfriend girlfriend relationship|duringcreditsstinger|meditative|thoughtful|philosophical|robot girl|unassuming|reflective|weekend getaway|complex|wonder|human android relationship|toxic relationship|loving|introspective|abusive relationship|inspirational|malfunctioning android|sentient machine|provocative|dramatic|sci-fi horror|admiring|bold|compassionate|dignified|earnest|empathetic|hopeful|objective|optimistic|scathing|sincere|sympathetic|tragic|human vs machines|cybernetics|android horror
1167307,tt15678738,David,False,/d10VuEOMroY7ngQi2FUhJH72k0e.jpg,60900000,https://www.thedavidmovie.com/,en,"From the songs of his mother’s heart to the whispers of a faithful God, David’s story begins in quiet devotion. When the giant Goliath rises to terrorize a nation, a young shepherd armed with only a sling, a few stones, and unshakable faith steps forward. Pursued by power and driven by purpose, his journey tests the limits of loyalty, love, and courage—culminating in a battle not just for a crown, but for the soul of a kingdom.",14.6756,/7lFG1WrCwAxBfyGK8ahlBVzXno7.jpg,2025-12-14,77770275,109,Released,A giant musical event.,David,False,7.7,20,,,ZA|GB|US,Animation|Family|Drama,16|10751|18,Sunrise Productions|Slingshot USA|Angel Studios|2521 Entertainment,United States of America|South Africa,English,bible|musical|prophet|david vs. goliath|independent film|bible prophecy|biblical epic
1280450,tt4682810,Stolen Girl,False,/qcDDn7WeKBenM4nLlOPXAeJ4hpg.jpg,26000000,,en,"In 1993, Maureen’s six-year-old daughter Amina is snuck out of the country by her ex-husband, Karim. After years of unsuccessful attempts to find her, Maureen intersects with a professional retriever of internationally abducted children who promises to help her find Amina in exchange for her collaboration.",14.1949,/fZlNXEHZsBp7unqw009MeBbMv87.jpg,2025-09-04,92691,110,Released,She'll cross every line just to hear her daughter's voice again.,Stolen Girl,False,6.196,125,,,IT|US|GB,Thriller|Action|Adventure,53|28|12,Voltage Pictures|Vigorous Pictures|Hangtime International Pictures|Anjulia Productions|Braven Films,United Kingdom|United States of America,English|German,
1114967,tt27543578,Good Fortune,False,/nkxtuK4alXlGC87FRNDfAZJIFiB.jpg,30000000,https://www.goodfortune.movie,en,A well-meaning but rather inept angel named Gabriel meddles in the lives of a struggling gig worker and a wealthy capitalist.,13.6714,/r83HIGA0mUiy7I9qVr17pF7SCDP.jpg,2025-10-14,26117423,97,Released,Need a miracle?,Good Fortune,False,7.012,416,,,US,Comedy|Fantasy,35|14,Lionsgate|Media Capital Technologies|Oh Brudder Productions,United States of America,English,angel|contemporary fantasy
